QKEY,INTERVIEW_START_W142,INTERVIEW_END_W142,DEVICE_TYPE_W142,LANG_W142,FORM_W142,XMARITAL_W142,USBEST_COLLEGE_DK_W142,USBEST_ENTERTAINMENT_DK_W142,USBEST_SLIVING_DK_W142,USBEST_MILITARY_DK_W142,USBEST_MEDACHIEVE_DK_W142,USBEST_POLSYSTEM_DK_W142,USBEST_SCIACHIEVE_DK_W142,USBEST_STEMEDUK12_DK_W142,SNSRATE_W142,TECHPOW_W142,TC5_W142,TC6b_W142,SM7_W142,EMPLSIT_W142,FACTWELL_a_W142,FACTWELL_b_W142,FACTWELL_c_W142,FACTWELL_d_W142,FACTWELL_e_W142,FACTWELL_f_W142,FACTWELL_g_W142,FACTWELL_h_W142,FACTWELL_i_W142,FACTWELL_j_W142,FACTWELL_k_W142,TALKMH_a_W142,TALKMH_b_W142,TALKMH_c_W142,TALKMH_d_W142,TALKMH_e_W142,TALKMH_f_W142,TALKMH_g_W142,FACTWGT_a_W142,FACTWGT_b_W142,FACTWGT_c_W142,FACTWGT_d_W142,FACTWGT_e_W142,WILLPWR_W142,OZHEARD_W142,OZUSE_a_W142,OZUSE_b_W142,REDUCOBES_W142,COVIDTHREAT_a_W142,COVIDTHREAT_b_W142,COVIDTHREAT_c_W142,COVIDTHREAT_d_W142,COVID_INFECT_a_W142,COVID_INFECT_b_W142,HRDLONGCOV_W142,LONGCOVID_W142,NEWCOVVAX_W142,USEAI_W142,GENAICRED_W142,AICOPYRGHT_a_W142,AICOPYRGHT_b_W142,AICOPYRGHT_c_W142,AICOPYRGHT_d_W142,AICOPYRGHT_e_W142,AICOPYRGHT_f_W142,AICOPYRGHT_g_W142,CRYPT1_W142,CRYPT2_W142,CRYPTNOW_W142,CRYPTSEC_W142,CRYPT4_W142,GPT1_W142,GPTUSE_W142,GPT2_a_W142,GPT2_b_W142,GPT2_c_W142,GPTPOL1_W142,GPTPOL2_W142,SCI_FLU1_W142,SCI_FLU2_W142,SELFWGT_W142,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTENDPER,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W142
202201022356,2024-02-07T17:17:16Z,2024-02-07T17:24:29Z,2,1,2,1,,2,4,3,4,3,,4,3,1,1,3,2,1,2,,,,,,3,4,4,3,2,3,1,2,2,4,,4,4,4,4,4,4,1,3,,,,,,,,4,4,,,2,1,2,,,,1,1,2,1,3,,,,,1,,1,1,1,2,4,2,3,2,1,3,5,3,2,2,2,4,2,,1,2,2,1,1,1,1,1,5,2,,2,3,1,4,2,1,1,1,0.38206235339499245
202201022509,2024-02-07T17:13:59Z,2024-02-07T17:21:47Z,2,1,2,2,,1,3,1,4,3,,4,3,3,3,3,3,1,2,,,,,,3,3,4,2,2,2,2,3,3,4,,5,3,1,3,2,2,2,1,1,2,2,,,,,4,4,,,1,1,2,,,,1,1,1,2,1,2,,5,,1,,1,2,2,2,5,1,1,3,1,4,9,1,1,1,1,5,2,,1,1,1,1,2,9,,3,6,2,,2,4,1,9,4,1,2,3,0.7328430563424434
202201022560,2024-02-09T13:26:21Z,2024-02-09T13:30:00Z,2,1,1,1,3,,3,2,3,3,3,,2,3,2,3,4,1,3,1,2,1,1,5,,,,,,1,1,1,1,,1,,3,1,1,4,3,1,3,,,,2,3,2,3,,,2,3,2,3,1,1,2,2,,,,2,3,,,,,2,2,,,,,6,,,4,1,3,5,2,2,1,1,6,2,,1,4,4,1,1,9,,3,6,3,2,2,3,1,8,3,2,1,2,0.22787651377579637
202201022699,2024-02-09T00:41:13Z,2024-02-09T00:43:41Z,2,1,2,2,,1,3,3,3,4,,3,2,2,1,3,1,4,1,,,,,,2,5,3,4,1,3,3,1,4,,,4,1,2,2,2,3,2,2,1,2,1,,,,,2,3,,,1,3,2,,,,1,1,2,1,2,1,2,3,2,2,,2,1,,2,2,2,2,3,1,2,4,2,2,2,2,3,2,,1,2,2,1,2,1,1,1,2,2,,2,3,2,4,1,3,1,2,1.1883506811933509
202201022816,2024-02-07T18:21:09Z,2024-02-07T18:33:37Z,2,1,2,99,,3,4,2,4,5,,4,2,1,1,2,2,1,2,,,,,,3,1,3,1,1,1,,1,3,3,,3,1,1,1,1,3,2,2,3,2,3,,,,,3,2,,,2,5,3,,,,2,2,1,2,2,2,,5,,3,,,,,,,2,3,3,1,2,3,1,3,2,99,99,2,,1,2,2,1,99,99,,99,2,99,99,9,9,1,99,3,1,2,99,0.3902415123713161
202201022850,2024-02-09T18:06:01Z,2024-02-09T18:08:22Z,2,1,1,2,4,,3,1,2,2,2,,2,1,2,1,3,2,4,4,5,4,4,4,,,,,,4,4,3,3,,4,,2,2,2,2,2,1,1,1,1,2,2,1,1,1,,,2,4,1,2,1,1,2,2,,,,1,2,1,1,4,1,2,1,,,,,3,,,3,1,3,7,2,1,1,3,1,1,4,1,2,3,1,2,3,1,4,3,1,,1,1,1,5,2,4,1,2,1.4692687677489134
202201022901,2024-02-07T18:27:02Z,2024-02-07T18:37:31Z,2,1,2,1,,6,2,6,2,2,,4,3,1,1,1,2,5,2,,,,,,2,1,4,2,1,2,1,1,3,,,5,1,1,1,2,5,1,3,,,,,,,,1,1,,,1,5,2,,,,1,1,1,1,2,2,,5,,3,,,,,,,1,1,2,1,4,8,2,4,2,1,6,2,,1,1,1,1,1,12,,3,6,2,,2,4,1,5,4,2,2,2,0.40807684355795715
202201022961,2024-02-07T18:13:34Z,2024-02-07T18:18:47Z,2,1,1,1,2,,2,2,4,4,1,,2,1,1,2,1,1,2,3,2,2,2,4,,,,,,4,2,3,5,,5,,2,1,1,2,2,2,1,1,2,3,2,2,2,3,,,2,2,2,5,2,1,1,1,,,,2,2,2,,5,,2,2,,,,,5,,,1,1,2,4,1,3,2,2,3,2,,1,1,1,1,1,1,2,1,5,2,,2,3,1,8,3,2,2,2,0.8481767210880649
202201023064,2024-02-08T14:10:05Z,2024-02-08T14:19:45Z,1,1,2,1,,2,2,3,2,4,,4,2,1,1,1,1,2,1,,,,,,2,2,2,2,1,2,99,2,1,3,,2,2,1,1,2,4,1,2,1,1,2,,,,,3,3,,,2,4,3,,,,2,1,1,2,2,2,,4,,2,,2,1,1,2,4,1,1,2,1,2,4,2,4,1,1,5,2,,1,1,1,1,1,2,2,2,4,1,,1,1,1,9,2,1,2,3,0.5431946345523696
202201023087,2024-02-07T17:22:19Z,2024-02-07T17:34:41Z,2,1,1,5,6,,4,4,5,5,6,,2,1,1,2,2,4,2,2,2,4,2,2,,,,,,5,,5,3,,5,,3,1,1,2,3,2,1,1,2,4,2,1,2,3,,,2,1,2,5,3,3,1,1,,,,1,2,2,,5,,3,,,,,,,,,2,1,2,3,1,3,2,2,4,2,,4,2,2,3,5,1,2,1,6,4,2,2,3,3,1,2,1,2,1,0.549512628942324
202201023132,2024-02-07T18:56:52Z,2024-02-07T19:05:54Z,2,1,2,1,,4,3,2,4,6,,6,2,1,1,99,1,1,3,,,,,,2,2,2,1,2,2,3,3,3,5,,3,2,1,1,1,1,2,2,1,3,4,,,,,3,3,,,2,5,3,,,,2,1,1,1,1,1,2,5,2,1,,1,1,1,2,4,2,3,1,1,1,2,1,2,2,2,4,2,,1,2,2,1,1,1,1,1,99,4,99,9,9,3,5,99,1,2,2,2.0918863796358766
202201023144,2024-02-09T11:21:01Z,2024-02-10T18:57:27Z,2,1,2,6,,2,3,3,4,6,,6,2,3,3,2,1,1,2,,,,,,1,3,3,3,3,3,,3,3,2,,3,3,1,1,1,1,2,3,,,,,,,,2,4,,,1,5,3,,,,3,3,1,3,2,2,,4,,3,,,,,,,2,2,2,1,3,7,1,2,2,2,4,2,,4,2,2,4,6,12,,3,2,4,2,2,4,1,1,5,1,1,1,0.3804826487527613
202201023218,2024-02-07T17:25:51Z,2024-02-07T17:32:41Z,2,1,1,3,2,,1,1,2,2,3,,99,2,1,3,3,1,2,2,3,2,2,2,,,,,,2,,2,3,,3,,3,1,3,1,4,1,1,1,2,4,2,2,2,2,,,3,,2,5,1,3,3,3,,,,3,2,2,,3,,3,,,,,,,,,1,1,3,7,3,3,2,3,2,2,,1,2,2,1,3,1,2,1,5,2,,2,3,1,1,2,1,2,1,0.2773866293529909
202201023250,2024-02-07T17:11:57Z,2024-02-07T17:17:56Z,2,1,2,5,,4,2,2,5,1,,5,3,3,3,1,1,5,5,,,,,,1,1,4,1,3,4,,4,5,,,5,1,1,1,1,1,2,3,,,,,,,,4,4,,,2,5,3,,,,1,1,1,1,2,2,,5,,3,,,,,,,2,3,2,2,3,6,3,4,2,2,3,2,,1,4,4,1,5,1,1,1,5,4,1,1,1,1,1,1,2,2,1,0.4656731328467876
202201023293,2024-02-07T17:15:48Z,2024-02-07T17:22:41Z,2,1,1,6,4,,2,1,4,4,3,,2,1,2,2,3,1,1,1,1,2,1,2,,,,,,2,,3,1,,4,,1,1,1,1,3,1,3,,,,1,1,1,2,,,2,3,1,2,2,2,2,3,,,,1,3,,,,,2,2,,,,,6,,,3,1,3,7,2,1,2,3,2,2,,1,2,2,1,6,9,,3,5,4,1,1,2,1,4,5,1,2,1,1.3040648233015033
202201023299,2024-02-07T19:21:09Z,2024-02-07T19:25:16Z,2,1,2,1,,1,1,1,1,2,,2,1,1,1,3,2,5,1,,,,,,1,1,1,1,1,1,2,2,2,,,3,1,5,5,1,4,1,3,,,,,,,,4,4,,,1,5,3,,,,3,3,3,3,3,,,,,3,,,,,,,2,3,2,1,3,5,3,3,2,3,2,2,,1,2,2,1,1,1,,1,5,2,,2,4,1,1,4,2,2,1,0.5233240086004254
202201023319,2024-02-09T12:20:54Z,2024-02-09T12:26:22Z,1,1,2,6,,2,3,1,5,4,,4,1,1,3,1,2,1,2,,,,,,2,1,4,1,1,2,,2,1,5,,4,3,1,1,2,1,2,2,1,2,3,,,,,4,4,,,2,1,2,,,,2,1,1,1,1,1,2,1,1,1,,1,1,1,2,4,2,3,2,1,3,7,2,1,1,2,3,1,1,1,1,3,1,6,10,,3,6,2,,2,4,1,2,4,1,2,1,2.800470152993074
202201023332,2024-02-09T19:14:41Z,2024-02-09T19:54:52Z,1,1,2,4,,6,3,2,6,3,,2,1,1,1,3,2,1,2,,,,,,1,1,4,1,1,1,,1,1,3,,2,3,1,1,1,2,1,2,3,2,6,,,,,2,3,,,2,5,2,,,,1,1,3,1,2,1,1,2,3,2,,2,2,2,2,99,2,3,2,1,3,5,2,3,1,3,2,2,,1,2,2,1,4,1,1,1,5,4,2,2,9,1,3,99,2,2,2,0.5327991952039506
202201023368,2024-02-08T16:44:47Z,2024-02-08T16:55:25Z,1,1,2,1,,3,1,1,3,4,,5,2,1,1,1,1,5,2,,,,,,1,1,3,1,1,3,1,1,4,,,2,3,1,1,3,4,2,2,1,2,3,,,,,4,4,,,2,5,2,,,,1,1,1,1,2,2,,4,,3,,,,,,,2,3,3,1,3,5,2,4,1,3,2,2,,1,1,1,1,1,1,1,1,2,1,,1,1,1,3,1,2,1,2,0.6916196337094317
202201023387,2024-02-08T11:13:05Z,2024-02-08T11:23:58Z,2,1,1,3,3,,2,1,4,5,4,,2,1,2,3,1,1,3,2,2,2,2,2,,,,,,4,,4,4,,4,,3,1,1,2,2,1,3,,,,3,3,3,3,,,3,,99,2,3,1,1,2,,,,3,2,2,,3,,2,2,,,,,6,,,3,1,4,9,1,3,1,2,3,2,,1,4,4,1,3,10,,3,5,1,,1,2,1,7,3,2,1,2,0.22787651377579637
202201023454,2024-02-08T12:15:21Z,2024-02-08T12:18:33Z,1,1,2,2,,1,4,3,1,3,,3,2,2,1,1,2,2,3,,,,,,4,4,3,3,3,1,1,1,1,1,,1,3,4,3,3,3,2,2,2,1,3,,,,,1,2,,,1,2,2,,,,1,2,1,2,1,1,1,2,1,2,,1,1,1,1,5,1,1,3,1,3,5,2,2,2,3,2,2,,1,2,2,1,2,1,1,1,3,2,,2,3,1,1,2,2,1,1,0.5102711737954314
202201023509,2024-02-11T12:42:28Z,2024-02-11T12:44:17Z,2,1,2,2,,2,2,3,4,5,,4,2,1,3,1,2,2,4,,,,,,3,3,5,2,3,2,3,3,5,1,,2,3,4,2,1,1,1,99,,,,,,,,3,4,,,1,2,1,,,,2,3,2,2,2,1,2,2,1,1,,2,1,1,99,4,1,99,1,1,3,5,2,2,3,1,5,2,,1,4,4,1,2,1,1,1,3,3,2,2,4,1,1,4,1,1,1,0.22787651377579637
202201023539,2024-02-08T00:20:18Z,2024-02-08T00:25:00Z,1,1,2,6,,2,2,1,4,3,,3,2,1,3,2,2,2,3,,,,,,3,3,3,3,2,2,,4,3,3,,4,3,3,2,2,3,2,2,1,3,3,,,,,4,4,,,2,5,3,,,,1,1,1,1,3,,,,,2,,2,2,2,2,6,2,2,1,1,2,3,3,1,2,3,1,2,,1,1,1,1,6,10,,3,4,1,,1,2,1,8,3,1,1,2,0.7394862295700904
202201023564,2024-02-07T17:13:13Z,2024-02-07T17:16:43Z,2,1,2,6,,3,3,3,3,3,,3,3,1,1,3,2,1,1,,,,,,3,2,3,2,2,2,,3,2,2,,2,2,3,2,2,5,2,3,,,,,,,,4,2,,,2,5,3,,,,3,3,3,3,3,,,,,3,,,,,,,1,1,4,1,1,2,1,2,2,3,2,2,,1,2,2,1,6,1,2,1,5,1,,1,2,2,2,3,2,2,1,0.7173549103012163
202201023571,2024-02-07T18:22:22Z,2024-02-07T18:34:45Z,1,1,2,1,,2,1,1,4,2,,2,2,1,1,3,2,1,1,,,,,,1,1,4,1,2,2,2,4,4,3,,5,3,1,1,3,2,1,2,1,2,3,,,,,2,3,,,2,2,2,,,,1,1,1,1,1,2,,5,,1,,2,2,2,2,4,1,1,3,1,1,1,2,2,1,1,6,2,,2,3,5,4,1,9,,3,4,2,,2,4,3,4,4,1,2,2,0.8831011816236093
202201023615,2024-02-07T17:39:39Z,2024-02-07T17:56:45Z,2,1,1,1,3,,2,4,4,4,3,,3,99,1,2,1,1,2,2,4,99,1,2,,,,,,1,2,3,1,,4,,2,1,1,1,3,2,1,1,2,3,2,2,2,3,,,3,,1,5,3,1,1,1,,,,1,2,2,,3,,2,2,,,,,4,,,2,1,2,3,1,2,2,2,4,2,,1,2,2,1,1,12,,3,5,2,,2,3,1,5,3,1,2,2,0.40202608517821165
202201023643,2024-02-07T18:49:11Z,2024-02-07T18:58:50Z,2,1,1,2,6,,3,3,3,5,3,,3,3,99,3,3,1,2,3,2,1,2,3,,,,,,2,2,2,2,,4,,1,2,2,2,3,2,1,1,2,4,2,2,2,2,,,3,,2,5,2,1,1,1,,,,1,2,2,,4,,3,,,,,,,,,3,1,3,5,2,1,2,2,3,2,,1,2,2,1,2,12,,3,6,2,,2,3,1,1,3,1,1,1,0.44791784136617174
202201023692,2024-02-08T17:05:46Z,2024-02-08T17:47:22Z,1,1,1,5,2,,2,1,2,3,2,,2,2,1,1,1,5,2,2,2,5,1,1,,,,,,4,,3,3,,4,,2,2,2,1,1,2,2,1,3,2,1,2,2,2,,,2,2,1,99,3,3,3,3,,,,3,3,,,,,3,,,,,,,,,2,1,2,3,2,4,2,3,2,2,,1,1,1,1,5,2,1,2,2,1,,1,1,1,1,1,3,2,2,0.5527489637670956
202201023806,2024-02-08T16:13:24Z,2024-02-08T16:20:02Z,2,1,1,6,3,,2,1,4,6,6,,2,99,3,1,3,3,3,3,3,3,2,1,,,,,,3,,2,5,,5,,1,1,1,1,2,2,2,3,2,3,2,3,2,3,,,3,,2,3,2,1,2,2,,,,1,3,,,,,1,1,,,,,6,,,3,2,3,5,3,1,2,3,2,2,,1,2,2,1,6,1,99,1,5,4,99,9,9,3,99,1,1,2,99,2.733730235749425
202201023966,2024-02-11T07:08:32Z,2024-02-11T07:16:18Z,2,1,2,6,,1,1,1,2,2,,2,2,1,1,3,1,1,2,,,,,,2,2,4,2,1,3,,3,1,3,,4,1,2,1,1,3,2,1,2,2,5,,,,,1,2,,,2,4,3,,,,1,1,1,2,2,2,,4,,2,,2,2,2,2,6,1,1,1,1,3,7,2,1,2,1,5,2,,1,1,1,1,6,1,2,1,4,3,1,1,2,3,3,3,1,1,2,0.6471493702118063
202201024012,2024-02-07T17:38:29Z,2024-02-07T17:44:21Z,2,1,1,2,2,,4,2,4,4,2,,3,1,1,1,2,1,3,3,3,2,2,5,,,,,,3,1,2,4,,4,,2,1,1,2,3,2,2,2,2,4,2,3,3,3,,,2,2,2,3,2,1,1,1,,,,1,1,1,1,2,2,2,1,,,,,4,,,2,2,2,4,2,2,1,3,2,2,,1,1,1,1,2,9,,3,6,2,,2,4,1,7,5,2,2,2,2.294896755366205
202201024076,2024-02-10T05:34:44Z,2024-02-10T05:43:08Z,2,1,2,5,,1,2,2,4,1,,4,2,1,1,1,2,1,2,,,,,,2,1,5,1,1,1,,1,1,4,,5,3,1,1,2,2,2,2,1,2,3,,,,,4,4,,,2,3,2,,,,1,1,1,1,1,1,2,3,3,2,,2,2,2,2,4,2,3,2,1,3,5,2,2,1,2,3,2,,1,4,4,1,5,1,2,1,5,2,,2,4,1,1,5,1,2,1,0.22787651377579637
202201024222,2024-02-07T20:30:57Z,2024-02-07T20:51:45Z,2,1,2,2,,2,4,6,4,6,,4,2,1,1,1,2,1,2,,,,,,2,2,3,2,2,2,2,2,3,3,,2,2,2,2,2,2,2,2,3,3,6,,,,,2,2,,,2,5,3,,,,1,1,1,1,2,2,,4,,2,,2,2,2,2,4,2,3,2,1,4,9,2,4,2,1,5,2,,1,1,1,1,2,1,1,1,2,4,1,1,1,1,3,2,1,1,2,0.5908833305246264
202201024325,2024-02-10T08:05:22Z,2024-02-10T08:08:26Z,2,1,2,1,,2,1,2,2,2,,2,3,1,1,3,2,4,2,,,,,,2,2,3,2,2,2,2,2,2,,,2,1,1,1,1,1,2,2,1,1,3,,,,,2,2,,,2,5,1,,,,3,3,3,3,3,,,,,3,,,,,,,2,1,2,1,3,5,1,2,2,2,4,2,,1,2,2,1,1,1,1,1,5,1,,1,2,1,3,3,1,2,2,0.4938992551047849
202201024327,2024-02-07T17:59:09Z,2024-02-08T17:04:50Z,2,1,1,2,6,,1,6,1,1,6,,1,3,3,3,1,1,2,2,2,2,2,2,,,,,,2,2,2,2,,2,,3,3,1,1,1,2,3,,,,3,1,3,3,,,2,2,2,3,3,1,3,3,,,,1,3,,,,,3,,,,,,,,,2,2,3,7,3,3,2,3,1,2,,1,2,2,1,2,1,1,1,2,2,,2,3,1,1,3,1,2,1,0.3563004473721088
202201024350,2024-02-07T20:33:31Z,2024-02-07T20:43:15Z,1,1,1,6,3,,1,1,1,3,3,,2,1,3,3,2,1,3,2,2,1,1,1,,,,,,2,,2,2,,5,,2,2,1,2,4,2,3,,,,2,2,3,3,,,2,1,2,2,2,1,1,1,,,,1,2,2,,4,,2,2,,,,,4,,,2,1,3,5,3,2,1,1,6,2,,1,2,2,1,6,1,1,1,1,2,,2,3,1,4,3,2,2,2,0.48747971782403327
202201024401,2024-02-07T19:03:35Z,2024-02-07T19:16:29Z,1,1,1,3,2,,2,1,4,2,1,,2,1,1,2,3,4,2,3,2,3,2,5,,,,,,4,,3,2,,5,,2,1,1,2,2,2,1,1,2,6,2,3,2,3,,,1,2,1,4,1,1,2,2,,,,1,1,1,1,3,2,1,1,,,,,3,,,4,1,2,3,2,3,1,2,4,2,,1,2,2,1,3,10,,3,5,2,,2,4,1,6,4,3,2,2,0.23355628179607435
202201024438,2024-02-07T23:30:15Z,2024-02-07T23:38:15Z,1,1,1,2,1,,2,1,4,2,1,,2,1,1,3,2,2,2,2,1,3,2,4,,,,,,2,2,2,2,,4,,2,2,2,2,3,2,2,1,3,3,2,2,2,3,,,2,2,1,2,2,1,1,1,,,,2,2,2,,4,,2,1,,,,,3,,,2,1,4,9,3,4,2,1,6,2,,1,1,1,1,2,2,2,2,5,3,2,2,4,1,8,4,2,2,2,1.630140658672109
202201024518,2024-02-07T20:29:59Z,2024-02-07T20:34:52Z,2,1,1,2,2,,4,2,3,4,2,,2,1,3,3,2,1,4,1,2,3,1,1,,,,,,1,4,3,2,,5,,3,2,2,2,4,2,3,,,,2,3,3,3,,,2,2,2,5,3,1,1,1,,,,3,1,1,2,2,3,1,2,,,,,2,,,2,1,3,5,2,3,1,3,2,2,,1,2,2,1,2,6,,4,2,3,1,1,2,2,3,3,1,1,2,0.5449085786088609
202201024519,2024-02-08T17:09:23Z,2024-02-08T17:20:24Z,2,1,2,1,,1,2,2,2,4,,5,1,1,1,1,1,5,1,,,,,,2,1,2,1,2,3,1,2,3,,,3,3,2,2,2,1,2,2,3,3,6,,,,,3,2,,,2,4,2,,,,1,1,1,1,1,2,,4,,2,,2,2,,2,5,1,1,3,2,3,6,3,3,1,2,4,2,,1,1,1,1,1,1,1,1,1,1,,1,1,1,8,2,2,1,2,0.6472012318832434
202201024523,2024-02-07T20:25:38Z,2024-02-07T20:29:51Z,2,1,1,2,3,,3,3,3,3,3,,1,1,1,2,2,2,2,3,3,3,3,3,,,,,,2,3,3,3,,3,,3,3,3,3,3,1,3,,,,3,3,3,3,,,3,,2,5,3,3,3,3,,,,3,3,,,,,3,,,,,,,,,3,1,3,5,1,2,2,3,2,2,,1,2,2,1,2,12,,3,5,4,2,2,3,1,1,2,1,2,1,0.3664378113491261
202201024568,2024-02-08T13:02:30Z,2024-02-08T13:07:15Z,1,1,1,6,6,,3,1,4,4,6,,2,1,1,3,2,5,2,2,3,5,2,4,,,,,,2,,2,4,,4,,1,1,1,2,2,2,2,1,3,6,2,2,2,3,,,2,2,2,5,3,1,1,1,,,,2,2,2,,4,,3,,,,,,,,,2,1,2,3,3,4,2,2,3,2,,1,1,1,1,6,12,,3,5,3,2,2,4,1,6,4,2,2,2,0.3496876652207823
202201024584,2024-02-07T19:47:50Z,2024-02-07T20:02:12Z,2,1,1,6,3,,3,4,2,4,4,,2,1,2,3,2,1,3,1,1,1,1,1,,,,,,3,,3,3,,4,,3,4,3,1,3,1,2,1,3,3,3,1,3,3,,,2,1,2,4,2,1,3,1,,,,1,2,1,2,4,3,2,2,,,,,4,,,1,1,2,3,2,2,2,2,3,2,,1,2,2,1,6,1,1,1,5,2,,2,3,2,1,3,1,1,1,0.5575278893500292
202201024644,2024-02-07T17:10:51Z,2024-02-07T17:16:37Z,2,1,1,2,5,,4,4,5,5,5,,2,1,1,2,1,1,5,3,2,4,1,5,,,,,,2,1,1,1,,3,,2,2,2,2,2,2,3,,,,1,1,1,1,,,2,1,2,5,2,1,1,1,,,,1,2,1,2,5,2,2,2,,,,,5,,,2,1,2,3,2,2,1,2,3,2,,1,1,1,1,2,9,,3,6,4,2,2,4,3,4,5,1,2,2,1.2644686624642996
202201024652,2024-02-07T22:06:28Z,2024-02-07T22:16:30Z,1,1,1,2,2,,4,2,3,3,6,,1,3,3,1,3,2,2,3,4,4,2,1,,,,,,2,2,3,2,,4,,3,2,3,3,4,2,2,2,1,4,2,2,3,2,,,3,,2,4,2,1,2,2,,,,1,2,2,,5,,1,1,,,,,3,,,2,1,2,3,2,2,2,3,2,2,,3,2,2,4,2,1,1,1,1,3,1,1,1,1,2,2,1,2,1,0.9277749597043533
202201024666,2024-02-07T18:11:57Z,2024-02-07T18:21:27Z,1,1,2,1,,1,4,2,5,5,,2,2,3,2,3,2,5,1,,,,,,1,1,4,2,1,3,2,3,2,,,2,2,1,1,1,1,2,2,3,3,3,,,,,3,3,,,2,4,3,,,,3,3,3,3,1,2,,4,,3,,,,,,,1,1,2,1,3,5,2,4,1,2,3,2,,1,99,99,1,1,1,1,1,2,2,,2,4,1,7,4,2,1,2,0.28259861318566015
202201024672,2024-02-07T19:37:42Z,2024-02-07T19:49:11Z,2,1,1,6,1,,2,1,3,2,3,,2,1,1,3,1,1,2,3,2,3,2,3,,,,,,3,,3,1,,5,,1,1,1,1,1,1,1,1,2,3,2,2,1,2,,,1,3,2,1,3,1,1,1,,,,1,2,2,,4,,2,2,,,,,5,,,2,1,3,6,2,2,2,1,6,2,,1,2,2,1,6,1,2,1,5,2,,2,4,1,5,4,1,2,2,0.3195453760888934
202201024694,2024-02-07T21:35:18Z,2024-02-07T21:48:23Z,2,1,1,1,2,,2,2,3,2,2,,2,1,1,1,2,1,3,3,3,2,4,1,,,,,,3,2,4,3,,4,,3,3,2,2,2,2,2,1,1,3,1,1,1,2,,,1,1,1,5,2,1,1,1,,,,1,2,2,,4,,3,,,,,,,,,2,1,1,2,1,3,1,2,3,2,,1,2,2,1,1,1,1,1,2,2,,2,3,1,7,3,1,2,2,0.2320136177635795
202201024696,2024-02-07T20:59:13Z,2024-02-07T21:11:39Z,1,1,1,5,3,,4,2,4,2,2,,3,3,3,3,2,1,2,1,1,1,1,3,,,,,,2,,2,2,,3,,2,1,2,1,1,2,1,1,2,4,3,3,2,2,,,2,3,2,2,2,1,1,1,,,,1,2,2,,4,,2,1,,,,,6,,,3,1,2,3,2,2,2,1,5,2,,1,1,1,1,5,12,,3,6,2,,2,4,1,99,4,2,2,99,0.7194631540306298
202201024705,2024-02-07T17:26:55Z,2024-02-07T17:33:38Z,2,1,2,1,,1,3,2,2,4,,4,2,1,3,1,1,5,3,,,,,,3,2,3,2,2,2,2,3,3,,,3,2,2,2,2,3,2,1,2,2,4,,,,,3,3,,,2,5,2,,,,1,1,1,1,2,1,1,3,3,2,,2,2,,2,6,2,1,2,2,3,5,2,4,1,1,6,2,,1,1,1,1,1,1,1,1,4,3,1,1,1,1,9,2,2,2,3,0.3353141243259693
202201024764,2024-02-07T18:59:29Z,2024-02-07T19:04:44Z,2,1,1,1,1,,1,1,1,3,2,,2,1,3,1,1,5,1,1,1,1,1,1,,,,,,2,1,1,1,,4,,3,3,2,1,3,2,1,1,2,3,2,3,2,3,,,2,2,2,5,2,1,1,1,,,,1,2,2,,3,,3,,,,,,,,,3,2,1,2,3,3,2,1,5,2,,1,1,1,1,1,2,2,2,2,3,1,1,1,1,9,2,1,1,3,0.7676933406354919
202201024797,2024-02-07T19:32:40Z,2024-02-07T19:39:05Z,2,1,2,2,,1,1,1,1,1,,1,2,1,2,1,2,5,3,,,,,,3,3,3,2,1,4,4,4,4,,,4,2,2,2,2,2,2,1,1,3,4,,,,,2,3,,,1,5,2,,,,1,1,1,1,1,2,,4,,2,,2,2,,2,4,1,1,1,2,2,3,3,4,1,1,6,2,,1,1,1,1,2,2,2,2,5,3,1,1,1,1,8,2,2,1,2,0.5313724188379325
202201024909,2024-02-07T17:09:31Z,2024-02-07T17:14:11Z,1,1,2,1,,2,3,3,2,3,,3,2,1,3,3,2,4,2,,,,,,3,99,4,2,3,3,3,3,3,,,5,3,2,2,2,2,2,1,3,3,3,,,,,3,3,,,2,5,3,,,,1,3,1,1,2,2,,5,,3,,,,,,,2,1,2,2,1,2,3,2,2,3,2,2,,1,1,1,1,1,12,,3,6,2,,2,3,1,7,3,2,2,2,0.6303023001847142
202201024930,2024-02-08T08:59:24Z,2024-02-08T09:10:38Z,1,1,2,6,,1,2,1,3,3,,2,2,1,2,1,1,5,2,,,,,,2,1,2,2,1,3,,3,3,,,5,3,1,2,2,3,2,2,2,2,3,,,,,4,3,,,2,1,2,,,,1,1,1,1,1,1,1,3,1,3,,,,,,,2,3,3,1,4,8,1,4,2,1,6,2,,1,1,1,1,6,1,2,1,5,1,,1,1,1,2,2,1,2,2,0.5827981576934793
